	t0	t1	t2	t3	t4	t5	t6
sub-15_UA_trial9	0.9993890166975158	0.6392961394501037	-0.6103087995717448	0.539880970959209	0.8236691668334059	0.9518157753292457	0.9919008640399716
sub-16_AA_trial0	0.91161636168829	-0.6760717088826917	0.6383111000302419	0.893727159209776	0.999507755493324	0.8854699583011985	0.8670260945809132
sub-16_AA_trial1	0.8957246391643542	0.923917855026489	0.8587502748801609	0.8654464178454616	-0.09266721485727097	0.9802262169628514	0.698764736650364
sub-16_AA_trial2	0.6789201595941489	0.9462887160180573	0.2489822706974968	-0.01889641163477748	-0.03144837751187073	0.40062862612352446	0.9767862959082956
sub-16_AA_trial3	0.5814523434315925	-0.8251037788013548	-0.7558333850765129	0.9808881231387245	0.9376223311084987	0.6234066547311886	0.556279981181074
sub-16_AA_trial4	0.9376223311084987	0.6234066547311886	0.556279981181074	-0.492588103019243	-0.04252999074103188	-0.395502662082409	-0.4059678882488347
sub-16_AA_trial5	0.7822460464017096	-0.6473106417237905	-0.8321013668399441	0.25884671562891737	0.9572097971339251	0.899664617404693	0.9927452016804857
sub-16_AA_trial6	0.9927452016804857	-0.9890103077242929	-0.1055599410227768	-0.06607202804673083	-0.9991247712868555	0.4455311875956209	0.5257296648206569
sub-16_AA_trial7	0.5257296648206569	0.9984279280772891	0.858568084417609	0.881249183782752	0.9433638880290549	-0.29114071653090706	-0.528764584836657
sub-16_AA_trial8	0.5500505534653203	0.4193967140734159	0.2718762695816408	0.9755612994330709	0.9766019008851718	0.9668393251176324	-0.6246999269091669
sub-16_AA_trial9	-0.17024477148762307	-0.4760719956680949	0.07567179815054395	0.01145952197667805	0.9697535044253255	0.738350063160041	0.9637471061869433
sub-16_UA_trial0	0.8381259578768979	0.8428976258062887	0.9654046331198625	0.9758905954967504	0.9921739872569003	-0.8129477032531863	0.6462679165059962
sub-16_UA_trial1	0.7225374043215771	0.6632900201378393	-0.7376847941479323	0.9806519705816357	0.07407658056714575	-0.6553094516176465	0.2787649637286844
sub-16_UA_trial2	-0.8582578307600306	0.8664602654634429	0.43701134601651814	-0.6915396015033352	-0.08508432885892857	-0.46296195616689917	-0.6337646667138707
sub-16_UA_trial3	-0.6337646667138707	-0.4321912473403548	0.958466383801243	0.9259200723347227	0.7289735806319847	-0.30607987610001086	0.8809773487972731
sub-16_UA_trial4	0.7289735806319847	-0.30607987610001086	0.8809773487972731	0.912886459982622	0.599909332667309	0.2258342693934128	0.9809976983508524
